#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
f41c6d89a0           -          PET.aln              -            9.2e-08   26.5   0.0   1.2e-07   26.1   0.0   1.2   1   0   0   1   1   1   1 -
54b0f51654           -          PET.aln              -            9.6e-08   26.5   0.0   1.2e-07   26.1   0.0   1.2   1   0   0   1   1   1   1 -
03f3222488           -          PET.aln              -            1.2e-07   26.2   0.0   1.6e-07   25.7   0.0   1.2   1   0   0   1   1   1   1 -
e542ce1613           -          PET.aln              -            1.5e-07   25.8   0.0   2.1e-07   25.4   0.0   1.2   1   0   0   1   1   1   1 -
114e6d2abe           -          PET.aln              -            4.4e-07   24.3   0.0   5.9e-07   23.9   0.0   1.2   1   0   0   1   1   1   1 -
afb51f2a48           -          PET.aln              -            4.6e-07   24.2   0.0   6.9e-07   23.7   0.0   1.3   1   0   0   1   1   1   1 -
9c28e36175           -          PET.aln              -            6.1e-07   23.8   0.0   8.2e-07   23.4   0.0   1.2   1   0   0   1   1   1   1 -
4fd7439f5f           -          PET.aln              -            1.2e-06   22.9   0.0   1.7e-06   22.3   0.0   1.3   1   0   0   1   1   1   1 -
59bb4d8994           -          PET.aln              -            1.2e-06   22.9   0.0   1.8e-06   22.3   0.0   1.3   1   0   0   1   1   1   1 -
6b5630735c           -          PET.aln              -            0.00027   15.2   0.0   0.00051   14.2   0.0   1.4   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/plastic_families/hmm/PET.hmm
# Target file:     /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta
# Option settings: hmmsearch --tblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/plastic_families/PET/PET.tblout.tsv --domtblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/plastic_families/PET/PET.domtblout.tsv --cpu 4 /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/plastic_families/hmm/PET.hmm /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta 
# Current dir:     /gpfs/work/bio/yueqingxing22/igem/HMM/scripts
# Date:            Thu Aug 28 12:47:14 2025
# [ok]
