#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
4fd7439f5f           -            545 Abhydrolase_3.aln    -            333   1.4e-08   28.6   0.0   1   1   7.6e-10     3e-08   27.5   0.0    74   183    94   211    74   229 0.78 -
59bb4d8994           -            545 Abhydrolase_3.aln    -            333   1.4e-08   28.6   0.0   1   1   7.6e-10     3e-08   27.5   0.0    74   183    94   211    74   229 0.78 -
afb51f2a48           -            545 Abhydrolase_3.aln    -            333   1.8e-08   28.3   0.0   1   1   1.1e-09   4.2e-08   27.1   0.0    76   183    96   211    82   225 0.78 -
03f3222488           -            548 Abhydrolase_3.aln    -            333   1.9e-07   25.0   0.0   1   1   9.7e-09   3.9e-07   23.9   0.0    81   183   104   214    96   236 0.75 -
f41c6d89a0           -            555 Abhydrolase_3.aln    -            333   1.9e-07   24.9   0.0   1   1   9.7e-09   3.9e-07   23.9   0.0    81   183   104   214    95   236 0.75 -
54b0f51654           -            548 Abhydrolase_3.aln    -            333   1.9e-07   24.9   0.0   1   1     1e-08     4e-07   23.8   0.0    81   183   104   214    96   235 0.75 -
e542ce1613           -            545 Abhydrolase_3.aln    -            333     1e-06   22.5   0.0   1   1   5.6e-08   2.2e-06   21.4   0.0    76   183    96   211    91   229 0.76 -
114e6d2abe           -            545 Abhydrolase_3.aln    -            333   2.5e-06   21.3   0.0   1   1   1.3e-07     5e-06   20.3   0.0    76   183    96   211    86   229 0.77 -
9c28e36175           -            545 Abhydrolase_3.aln    -            333   4.3e-05   17.2   0.0   1   1   2.1e-06   8.5e-05   16.2   0.0    76   183    96   211    85   230 0.77 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/pfam_families/hmm/Abhydrolase_3.hmm
# Target file:     /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta
# Option settings: hmmsearch --tblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/pfam_families/Abhydrolase_3/Abhydrolase_3.tblout.tsv --domtblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/pfam_families/Abhydrolase_3/Abhydrolase_3.domtblout.tsv --cpu 4 /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/pfam_families/hmm/Abhydrolase_3.hmm /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta 
# Current dir:     /gpfs/work/bio/yueqingxing22/igem/HMM/scripts
# Date:            Thu Aug 28 13:05:26 2025
# [ok]
