hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|P9WK86|NLHH_MYCTO	319	Abhydrolase_3.aln	333	1.6e-75	259.3	1.2e-78	1.7e-75	259.1	51	328	33	314	5	319	0.9	1	1	0.8468468468468469	0.8714733542319749	Abhydrolase_3
sp|P9WK87|NLHH_MYCTU	319	Abhydrolase_3.aln	333	1.6e-75	259.3	1.2e-78	1.7e-75	259.1	51	328	33	314	5	319	0.9	1	1	0.8468468468468469	0.8714733542319749	Abhydrolase_3
sp|Q5UQ83|YR526_MIMIV	346	Abhydrolase_3.aln	333	4.7e-74	254.4	4.3e-77	6.1e-74	254.0	24	331	34	341	26	343	0.93	1	1	0.924924924924925	0.8901734104046243	Abhydrolase_3
sp|P71668|LIPI_MYCTU	320	Abhydrolase_3.aln	333	1.1e-72	249.9	9.8e-76	1.4e-72	249.6	66	320	50	307	18	318	0.94	1	1	0.7747747747747747	0.796875	Abhydrolase_3
sp|P95125|LIPN_MYCTU	376	Abhydrolase_3.aln	333	2.3e-70	242.3	2.1e-73	2.9e-70	241.9	54	316	90	357	48	374	0.89	1	1	0.8048048048048048	0.699468085106383	Abhydrolase_3
sp|B5BLW5|ARE_SACSO	306	Abhydrolase_3.aln	333	1.1e-68	236.7	9e-72	1.3e-68	236.5	26	307	3	284	1	304	0.95	1	1	0.8468468468468469	0.9215686274509803	Abhydrolase_3
sp|Q8KQK1|ESTZ_PSEPU	318	Abhydrolase_3.aln	333	1.1e-65	226.9	8.9e-69	1.3e-65	226.7	38	331	19	318	2	318	0.88	1	1	0.9009009009009009	0.9245283018867925	Abhydrolase_3
sp|P18773|EST_ACIVR	303	Abhydrolase_3.aln	333	7.5e-60	207.7	6.5e-63	9.2e-60	207.4	66	328	46	298	9	300	0.91	1	1	0.7597597597597597	0.8679867986798679	Abhydrolase_3
sp|Q01109|BAH_STRHY	299	Abhydrolase_3.aln	333	3.5e-58	202.2	2.9e-61	4.2e-58	202.0	90	331	58	294	31	296	0.94	1	1	0.7117117117117117	0.8093645484949833	Abhydrolase_3
sp|Q9US38|YFZ3_SCHPO	341	Abhydrolase_3.aln	333	3.1e-55	192.5	2.7e-58	3.9e-55	192.2	82	318	82	327	54	340	0.88	1	1	0.7387387387387387	0.6950146627565983	Abhydrolase_3
sp|Q0P5B7|AAAD_BOVIN	399	Abhydrolase_3.aln	333	4.5e-52	182.1	9.9e-42	1.4e-38	137.8	80	249	85	262	63	277	0.84	1	2	0.5345345345345346	0.42606516290726815	Abhydrolase_3
sp|W7MTJ1|FDB39_GIBM7	318	Abhydrolase_3.aln	333	1.2e-51	180.8	1e-54	1.5e-51	180.4	70	328	46	311	26	315	0.89	1	1	0.7987987987987988	0.8144654088050315	Abhydrolase_3
sp|P9WK84|LIPR_MYCTO	308	Abhydrolase_3.aln	333	7.6e-51	178.1	6.8e-54	9.7e-51	177.8	61	331	37	296	14	298	0.93	1	1	0.7807807807807807	0.8798701298701299	Abhydrolase_3
sp|P9WK85|LIPR_MYCTU	308	Abhydrolase_3.aln	333	7.6e-51	178.1	6.8e-54	9.7e-51	177.8	61	331	37	296	14	298	0.93	1	1	0.7807807807807807	0.8798701298701299	Abhydrolase_3
sp|Q7M370|AAAD_RABIT	398	Abhydrolase_3.aln	333	1.7e-49	173.7	7.4e-40	1e-36	131.6	75	246	79	258	58	264	0.85	1	2	0.5405405405405406	0.4321608040201005	Abhydrolase_3
sp|P24484|LIP2_MORS1	433	Abhydrolase_3.aln	333	2.9e-49	172.9	3.9e-34	5.6e-31	112.8	69	189	123	249	85	255	0.82	1	2	0.3813813813813814	0.279445727482679	Abhydrolase_3
sp|P24484|LIP2_MORS1	433	Abhydrolase_3.aln	333	2.9e-49	172.9	1.5e-17	2.1e-14	58.3	197	311	284	398	278	406	0.92	2	2	0.34534534534534533	0.26558891454965355	Abhydrolase_3
sp|K3VZ29|FDB26_FUSPC	324	Abhydrolase_3.aln	333	2.8e-46	163.1	2.3e-49	3.3e-46	162.9	54	327	31	310	4	315	0.86	1	1	0.8408408408408409	0.845679012345679	Abhydrolase_3
sp|Q9EX73|MLHB_RHOER	297	Abhydrolase_3.aln	333	2e-45	160.3	1.7e-48	2.4e-45	160.0	55	332	29	294	11	295	0.91	1	1	0.7987987987987988	0.936026936026936	Abhydrolase_3
sp|P22760|AAAD_HUMAN	399	Abhydrolase_3.aln	333	4.3e-45	159.2	5.3e-37	7.6e-34	122.2	73	247	78	260	48	270	0.84	1	2	0.5495495495495496	0.43859649122807015	Abhydrolase_3
sp|P54310|LIPS_MOUSE	759	Abhydrolase_3.aln	333	5.3e-45	158.9	1.7e-33	2.3e-30	110.8	96	244	341	489	319	506	0.89	1	2	0.44744744744744747	0.1963109354413702	Abhydrolase_3
sp|Q05469|LIPS_HUMAN	1076	Abhydrolase_3.aln	333	6.9e-45	158.5	1.2e-33	1.7e-30	111.2	89	249	633	794	615	809	0.86	1	2	0.4864864864864865	0.1496282527881041	Abhydrolase_3
sp|P14326|VSH5_DICDI	337	Abhydrolase_3.aln	333	1.8e-44	157.2	1.6e-47	2.3e-44	156.8	99	311	82	298	43	304	0.9	1	1	0.6516516516516516	0.6320474777448071	Abhydrolase_3
sp|Q9R101|LIPS_ICTTR	763	Abhydrolase_3.aln	333	1.8e-44	157.2	4.9e-33	7e-30	109.2	91	243	336	489	318	507	0.88	1	2	0.4624624624624625	0.20052424639580602	Abhydrolase_3
sp|P15304|LIPS_RAT	1068	Abhydrolase_3.aln	333	2.5e-44	156.7	2.6e-33	3.7e-30	110.1	95	242	640	787	618	806	0.88	1	2	0.4444444444444444	0.13857677902621723	Abhydrolase_3
sp|Q9QZH8|AAAD_RAT	398	Abhydrolase_3.aln	333	2.8e-44	156.5	1e-36	1.4e-33	121.3	71	248	75	260	56	264	0.83	1	2	0.5585585585585585	0.4472361809045226	Abhydrolase_3
sp|Q6P093|ADCL2_HUMAN	401	Abhydrolase_3.aln	333	3.3e-44	156.3	2.2e-37	3.1e-34	123.5	79	244	84	257	47	264	0.86	1	2	0.5225225225225225	0.4139650872817955	Abhydrolase_3
sp|P16386|LIPS_BOVIN	756	Abhydrolase_3.aln	333	5.6e-44	155.5	1.7e-33	2.4e-30	110.7	91	243	336	489	324	507	0.88	1	2	0.4624624624624625	0.20238095238095238	Abhydrolase_3
sp|Q0TKG5|AES_ECOL5	322	Abhydrolase_3.aln	333	3.5e-43	152.9	3.4e-46	4.9e-43	152.4	72	328	60	316	49	320	0.9	1	1	0.7717717717717718	0.7981366459627329	Abhydrolase_3
sp|Q68J42|LIPS_PIG	764	Abhydrolase_3.aln	333	1.3e-42	151.1	6.9e-32	9.8e-29	105.4	97	242	343	488	330	507	0.89	1	2	0.43843843843843844	0.19109947643979058	Abhydrolase_3
sp|A1A8E2|AES_ECOK1	319	Abhydrolase_3.aln	333	4.8e-42	149.2	4.3e-45	6.1e-42	148.8	73	327	61	315	51	319	0.89	1	1	0.7657657657657657	0.799373040752351	Abhydrolase_3
sp|B7MDZ8|AES_ECO45	319	Abhydrolase_3.aln	333	4.8e-42	149.2	4.3e-45	6.1e-42	148.8	73	327	61	315	51	319	0.89	1	1	0.7657657657657657	0.799373040752351	Abhydrolase_3
sp|Q1RF59|AES_ECOUT	319	Abhydrolase_3.aln	333	4.8e-42	149.2	4.3e-45	6.1e-42	148.8	73	327	61	315	51	319	0.89	1	1	0.7657657657657657	0.799373040752351	Abhydrolase_3
sp|Q99PG0|AAAD_MOUSE	398	Abhydrolase_3.aln	333	5.3e-42	149.1	2.4e-35	3.5e-32	116.8	75	245	79	257	57	264	0.82	1	2	0.5375375375375375	0.4296482412060301	Abhydrolase_3
sp|Q5VUY0|ADCL3_HUMAN	407	Abhydrolase_3.aln	333	9.9e-42	148.2	3e-35	4.3e-32	116.5	81	237	94	253	78	266	0.91	1	2	0.4804804804804805	0.3857493857493858	Abhydrolase_3
sp|Q8FK82|AES_ECOL6	319	Abhydrolase_3.aln	333	9.9e-42	148.1	9e-45	1.3e-41	147.8	72	327	60	315	49	319	0.9	1	1	0.7687687687687688	0.8025078369905956	Abhydrolase_3
