hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|P26495|PHAZ_ECTOL	283	Abhydrolase_1.aln	275	1.7e-91	311.4	5.2e-94	1.9e-91	311.2	1	275	1	273	1	273	0.95	1	1	0.9927272727272727	0.9717314487632509	Abhydrolase_1
sp|P29715|BPOA2_KITAU	278	Abhydrolase_1.aln	275	9.7e-53	184.3	2.8e-55	1.1e-52	184.2	8	270	7	278	1	278	0.92	1	1	0.9890909090909091	0.9460431654676259	Abhydrolase_1
sp|O31168|PRXC_KITAU	278	Abhydrolase_1.aln	275	2.5e-52	183.0	7.3e-55	2.8e-52	182.8	8	270	7	278	1	278	0.92	1	1	0.9890909090909091	0.9460431654676259	Abhydrolase_1
sp|P25275|LIP_PSES5	364	Abhydrolase_1.aln	275	9.8e-50	174.4	3.5e-52	1.3e-49	174.0	20	272	47	297	7	300	0.93	1	1	0.9127272727272727	0.695054945054945	Abhydrolase_1
sp|P22088|LIP_BURCE	364	Abhydrolase_1.aln	275	1e-49	174.3	3.8e-52	1.4e-49	173.9	20	272	47	297	7	300	0.93	1	1	0.9127272727272727	0.695054945054945	Abhydrolase_1
sp|Q55921|PRXC_SYNY3	276	Abhydrolase_1.aln	275	2.1e-49	173.3	6.5e-52	2.4e-49	173.1	6	269	5	276	1	276	0.88	1	1	0.9890909090909091	0.9565217391304348	Abhydrolase_1
sp|Q02104|LIP1_PSYIM	317	Abhydrolase_1.aln	275	1.5e-44	157.5	4.8e-47	1.8e-44	157.2	9	267	49	309	16	315	0.88	1	1	0.9490909090909091	0.8170347003154574	Abhydrolase_1
sp|P0A573|Y2734_MYCBO	341	Abhydrolase_1.aln	275	1.5e-43	154.1	6.6e-33	2.5e-30	110.8	11	127	23	138	15	173	0.92	1	2	0.4218181818181818	0.34310850439882695	Abhydrolase_1
sp|P0A573|Y2734_MYCBO	341	Abhydrolase_1.aln	275	1.5e-43	154.1	5.3e-12	2e-09	42.2	212	273	237	298	181	300	0.93	2	2	0.22545454545454546	0.18181818181818182	Abhydrolase_1
sp|P9WNH2|Y2715_MYCTO	341	Abhydrolase_1.aln	275	1.5e-43	154.1	6.6e-33	2.5e-30	110.8	11	127	23	138	15	173	0.92	1	2	0.4218181818181818	0.34310850439882695	Abhydrolase_1
sp|P9WNH2|Y2715_MYCTO	341	Abhydrolase_1.aln	275	1.5e-43	154.1	5.3e-12	2e-09	42.2	212	273	237	298	181	300	0.93	2	2	0.22545454545454546	0.18181818181818182	Abhydrolase_1
sp|P9WNH3|Y2715_MYCTU	341	Abhydrolase_1.aln	275	1.5e-43	154.1	6.6e-33	2.5e-30	110.8	11	127	23	138	15	173	0.92	1	2	0.4218181818181818	0.34310850439882695	Abhydrolase_1
sp|P9WNH3|Y2715_MYCTU	341	Abhydrolase_1.aln	275	1.5e-43	154.1	5.3e-12	2e-09	42.2	212	273	237	298	181	300	0.93	2	2	0.22545454545454546	0.18181818181818182	Abhydrolase_1
sp|P0DUB9|LIP_PSEPS	319	Abhydrolase_1.aln	275	4.5e-43	152.6	1.7e-45	6.2e-43	152.1	22	272	5	252	2	255	0.94	1	1	0.9018181818181819	0.786833855799373	Abhydrolase_1
sp|P0DUB8|LIP_BURPL	358	Abhydrolase_1.aln	275	5.4e-43	152.3	1.8e-45	6.8e-43	152.0	9	272	30	291	1	294	0.9	1	1	0.9527272727272728	0.7374301675977654	Abhydrolase_1
sp|P23974|MENH_BACSU	274	Abhydrolase_1.aln	275	9.3e-43	151.6	2.8e-45	1e-42	151.4	9	269	6	272	1	274	0.88	1	1	0.9709090909090909	0.9525547445255474	Abhydrolase_1
sp|P24640|LIP3_MORS1	315	Abhydrolase_1.aln	275	1.1e-42	151.4	3.6e-45	1.3e-42	151.0	10	261	50	303	22	311	0.86	1	1	0.9236363636363636	0.8	Abhydrolase_1
sp|P22862|ESTE_PSEFL	272	Abhydrolase_1.aln	275	1.1e-42	151.3	3.5e-45	1.3e-42	151.1	8	270	3	272	1	272	0.8	1	1	0.9818181818181818	0.9669117647058824	Abhydrolase_1
sp|O05235|YUGF_BACSU	273	Abhydrolase_1.aln	275	2.1e-42	150.4	6.5e-45	2.4e-42	150.2	7	268	7	272	1	273	0.84	1	1	0.9672727272727273	0.9597069597069597	Abhydrolase_1
sp|P27747|ACOC_CUPNH	374	Abhydrolase_1.aln	275	8.5e-41	145.1	8.0	3000.0	2.3	181	226	52	98	38	106	0.85	1	2	0.1709090909090909	0.12299465240641712	Abhydrolase_1
sp|P27747|ACOC_CUPNH	374	Abhydrolase_1.aln	275	8.5e-41	145.1	8.5e-43	3.2e-40	143.2	9	268	118	372	110	374	0.83	2	2	0.9272727272727272	0.6951871657754011	Abhydrolase_1
sp|O06734|YISY_BACSU	268	Abhydrolase_1.aln	275	1.9e-40	143.9	6.4e-43	2.4e-40	143.6	12	267	8	265	3	268	0.87	1	1	0.9381818181818182	0.9552238805970149	Abhydrolase_1
sp|O05691|THCF_RHOER	274	Abhydrolase_1.aln	275	3.9e-40	143.0	1.1e-42	4.3e-40	142.8	8	269	3	273	1	274	0.87	1	1	0.9854545454545455	0.9562043795620438	Abhydrolase_1
sp|P49323|PRXC_STRLI	276	Abhydrolase_1.aln	275	8.7e-40	141.8	2.6e-42	9.7e-40	141.7	9	269	4	275	1	276	0.86	1	1	0.9890909090909091	0.9456521739130435	Abhydrolase_1
sp|Q9AQM4|CARC_METRE	290	Abhydrolase_1.aln	275	9.7e-39	138.4	3.4e-41	1.3e-38	138.0	8	271	19	282	7	286	0.82	1	1	0.96	0.9103448275862069	Abhydrolase_1
sp|Q9BV23|ABHD6_HUMAN	337	Abhydrolase_1.aln	275	1.1e-37	134.9	3.9e-40	1.5e-37	134.5	20	271	66	327	38	330	0.85	1	1	0.9527272727272728	0.7477744807121661	Abhydrolase_1
sp|Q59695|ACOC_PSEPU	370	Abhydrolase_1.aln	275	1.5e-37	134.5	6.9e-40	2.6e-37	133.7	22	270	129	369	114	370	0.74	1	1	0.8763636363636363	0.672972972972973	Abhydrolase_1
sp|A4JPX5|MHPC_BURVG	288	Abhydrolase_1.aln	275	2.8e-37	133.6	8.4e-40	3.1e-37	133.4	9	270	19	288	1	288	0.74	1	1	0.9818181818181818	0.9097222222222222	Abhydrolase_1
sp|P23133|TODF_PSEP1	276	Abhydrolase_1.aln	275	4.1e-37	133.0	1.2e-39	4.5e-37	132.9	8	270	10	274	1	276	0.86	1	1	0.9636363636363636	0.9528985507246377	Abhydrolase_1
sp|P33912|CPOA1_KITAU	275	Abhydrolase_1.aln	275	4.2e-37	133.0	1.3e-39	4.7e-37	132.8	10	254	5	257	1	275	0.78	1	1	0.92	0.8909090909090909	Abhydrolase_1
sp|P9WNH0|BPOC_MYCTO	262	Abhydrolase_1.aln	275	5.8e-37	132.5	1.8e-39	6.8e-37	132.3	15	271	2	260	1	262	0.82	1	1	0.9418181818181818	0.9809160305343512	Abhydrolase_1
